n,points,E,Em,E_1.5,E_lim,A,Am,A_1.5,A_lim
0,100,15.118940390399999,15.118940390399999,15.078839490000000,0.000000000000000,0.791214009987183,0.791214009987183,0.789025037625548,0.000000000000000
